datetime,airport,station,lat,lon,elev_m,wind_dir_deg,wind_speed_ms,vis_m,ceiling_m,ceiling_unlimited,temp_c,dewpoint_c,slp_hpa,precip_mm_1h,precip_mm_6h,precip_mm_24h
2020-04-21 18:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,140,0.5,16093,,False,28.9,16.7,1015.6,0.0,,
2020-04-21 19:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,150,0.5,16093,,False,29.4,16.7,1015.1,0.0,,
2020-04-21 20:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,120,0.5,16093,,False,30.0,14.4,1014.6,0.0,,
2020-04-21 21:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,120,0.5,16093,,False,29.4,16.1,1013.9,0.0,,
2020-04-21 22:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,110,0.5,16093,,False,28.3,17.8,1013.7,0.0,,
2020-04-21 23:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,120,0.5,16093,,False,26.7,18.9,1013.4,0.0,,
2020-04-22 00:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,120,0.5,16093,,False,24.4,20.0,1013.7,0.0,,
2020-04-22 01:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,120,0.5,16093,,False,23.3,20.0,1014.0,0.0,,
2020-04-22 02:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,130,0.5,16093,,False,22.2,20.0,1014.2,0.0,,
2020-04-22 03:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,130,0.5,16093,,False,22.2,20.0,,,,
2020-04-22 04:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,140,0.5,16093,305,False,23.0,20.0,,,,
2020-04-22 05:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,,,True,,,,,,0.0
2020-04-22 06:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,150,0.5,16093,488,False,22.8,20.6,,,,
2020-04-22 07:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,140,0.5,16093,457,False,23.3,20.6,1012.3,0.0,,
2020-04-22 08:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,150,0.5,16093,488,False,23.3,20.6,1011.3,0.0,,
2020-04-22 09:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,150,0.5,16093,427,False,23.0,21.0,,,,
2020-04-22 10:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,140,0.5,16093,488,False,23.9,21.1,,,,
2020-04-22 11:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,150,0.5,16093,366,False,24.4,21.1,,,,
2020-04-22 12:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,140,0.5,16093,701,False,24.4,21.7,,,,
2020-04-22 13:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,140,0.5,16093,396,False,24.0,22.0,,,,
2020-04-22 14:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,140,0.5,14484,396,False,25.0,21.7,,,,
2020-04-22 15:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,160,0.5,11265,1067,False,26.1,22.2,,,,
2020-04-22 16:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,140,0.5,11265,762,False,26.1,22.2,,,,
2020-04-22 17:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,160,0.5,11265,457,False,27.2,22.8,1008.9,0.0,,
2020-04-22 18:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,170,0.5,9656,975,False,27.0,23.0,,,,
2020-04-22 19:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,170,0.5,11265,457,False,27.2,22.8,,,,
2020-04-22 20:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,190,0.5,12875,792,False,27.8,22.8,1006.3,0.0,,
2020-04-22 21:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,190,0.5,14484,1402,False,28.3,22.2,,,,
2020-04-22 22:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,190,0.5,12875,,False,28.3,22.2,1004.2,0.0,,
2020-04-22 23:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,180,0.5,14484,701,False,27.8,22.2,,,,
2020-04-23 00:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,190,0.5,12875,640,False,27.2,22.8,1004.5,0.0,,
2020-04-23 01:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,200,0.5,14484,671,False,26.7,23.3,1005.0,0.0,,
2020-04-23 02:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,200,0.5,14484,427,False,26.7,23.3,,,,
2020-04-23 03:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,200,0.5,14484,914,False,26.1,23.3,,,,
2020-04-23 04:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,200,0.5,11265,853,False,26.1,23.3,,,,
2020-04-23 05:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,,,True,,,,,,0.0
2020-04-23 06:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,180,0.5,8047,274,False,26.0,24.0,,,,
2020-04-23 07:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,200,0.5,8047,274,False,26.1,23.9,1004.8,0.0,,
2020-04-23 08:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,240,0.5,8047,274,False,26.1,23.9,1005.5,0.0,,
2020-04-23 09:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,240,0.5,9656,457,False,26.1,23.9,,,,
2020-04-23 10:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,280,0.5,9656,457,False,26.1,23.3,1006.1,0.0,,
2020-04-23 11:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,290,0.5,9656,671,False,26.1,23.3,1006.1,0.0,,
2020-04-23 12:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,320,0.5,9656,671,False,25.6,21.7,1007.5,0.0,,
2020-04-23 13:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,330,0.5,11265,4877,False,25.6,20.6,,,,
2020-04-23 14:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,350,0.5,16093,4877,False,26.7,15.0,1008.2,0.0,,
2020-04-23 15:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,340,0.5,16093,,False,28.3,11.7,1008.1,0.0,,
2020-04-23 16:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,340,0.5,16093,,False,29.4,11.1,1008.0,0.0,,
2020-04-23 17:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,330,0.5,16093,,False,30.6,10.0,1007.6,0.0,,
2020-04-23 18:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,330,0.5,16093,,False,31.1,10.0,1007.4,0.0,,
2020-04-23 19:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,350,0.5,16093,,False,31.7,10.6,1007.4,0.0,,
2020-04-23 20:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,350,0.5,16093,,False,31.1,9.4,1006.9,0.0,,
2020-04-23 21:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,350,0.5,16093,,False,31.7,10.0,1006.6,0.0,,
2020-04-23 22:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,10,0.5,16093,,False,31.1,9.4,1006.6,0.0,,
2020-04-23 23:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,350,0.5,16093,,False,29.4,7.8,1006.8,0.0,,
2020-04-24 00:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,360,0.5,16093,,False,27.8,8.3,1007.5,0.0,,
2020-04-24 01:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,20,0.5,16093,,False,26.1,10.0,1008.3,0.0,,
2020-04-24 02:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,20,0.5,16093,,False,25.6,10.0,1009.3,0.0,,
2020-04-24 03:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,16093,,False,23.3,11.1,1010.0,0.0,,
2020-04-24 04:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,16093,,False,22.8,12.2,1010.2,0.0,,
2020-04-24 05:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,,,True,,,,,,0.0
2020-04-24 06:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,90,0.5,16093,,False,20.0,12.8,1009.3,0.0,,
2020-04-24 07:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,80,0.5,16093,,False,17.8,12.8,1008.5,0.0,,
2020-04-24 08:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,16093,,False,18.9,13.3,1008.7,0.0,,
2020-04-24 09:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,16093,,False,17.8,13.3,1008.6,0.0,,
2020-04-24 10:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,16093,,False,17.8,13.9,1008.6,0.0,,
2020-04-24 11:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,150,0.5,16093,,False,16.7,13.9,1009.2,0.0,,
2020-04-24 12:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,130,0.5,16093,,False,19.4,16.7,1009.7,0.0,,
2020-04-24 13:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,160,0.5,16093,,False,23.9,18.3,1010.3,0.0,,
2020-04-24 14:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,170,0.5,16093,,False,26.1,17.2,1010.3,0.0,,
2020-04-24 15:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,180,0.5,16093,,False,27.8,17.2,1010.6,0.0,,
2020-04-24 16:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,160,0.5,16093,,False,28.3,15.6,1010.6,0.0,,
2020-04-24 17:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,190,0.5,16093,,False,30.0,15.6,1010.1,0.0,,
2020-04-24 18:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,170,0.5,16093,,False,30.6,16.1,1008.9,0.0,,
2020-04-24 19:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,180,0.5,16093,,False,32.2,15.6,1008.1,0.0,,
2020-04-24 20:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,180,0.5,16093,,False,31.7,13.9,1007.0,0.0,,
2020-04-24 21:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,150,0.5,16093,,False,30.6,18.9,1006.2,0.0,,
2020-04-24 22:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,160,0.5,16093,,False,29.4,18.9,1005.9,0.0,,
2020-04-24 23:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,160,0.5,16093,,False,27.8,19.4,1006.6,0.0,,
2020-04-25 00:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,160,0.5,16093,,False,26.1,20.0,1007.2,0.0,,
2020-04-25 01:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,160,0.5,16093,,False,24.4,20.6,1007.3,0.0,,
2020-04-25 02:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,170,0.5,16093,,False,23.9,21.1,1008.4,0.0,,
2020-04-25 03:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,180,0.5,16093,,False,23.3,21.1,1008.1,0.0,,
2020-04-25 04:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,290,0.5,16093,1158,False,25.0,20.6,,,,
2020-04-25 05:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,,,True,,,,,,0.0
2020-04-25 06:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,230,0.5,16093,,False,23.3,19.4,1011.8,0.0,,
2020-04-25 07:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,16093,,False,22.8,18.9,1011.7,0.0,,
2020-04-25 08:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,10,0.5,16093,,False,22.8,16.1,1011.4,0.0,,
2020-04-25 09:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,16093,,False,20.6,16.1,1011.9,0.0,,
2020-04-25 10:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,340,0.5,16093,,False,18.9,15.0,1012.7,0.0,,
2020-04-25 11:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,360,0.5,16093,,False,20.0,13.9,1013.6,0.0,,
2020-04-25 12:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,10,0.5,16093,,False,21.1,13.3,1014.6,0.0,,
2020-04-25 13:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,10,0.5,16093,,False,22.8,13.3,1015.2,0.0,,
2020-04-25 14:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,10,0.5,16093,,False,25.0,13.3,1016.1,0.0,,
2020-04-25 15:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,350,0.5,16093,,False,25.0,13.3,1016.7,0.0,,
2020-04-25 16:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,10,0.5,16093,,False,27.2,12.2,1016.9,0.0,,
2020-04-25 17:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,360,0.5,16093,,False,27.2,12.2,1016.1,0.0,,
2020-04-25 18:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,310,0.5,16093,2743,False,25.6,11.1,1018.7,0.0,,
2020-04-25 19:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,10,0.5,16093,3048,False,22.8,12.2,,0.0,,
2020-04-25 20:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,10,0.5,16093,4267,False,23.3,13.9,,0.0,,
2020-04-25 21:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,360,0.5,16093,,False,24.4,11.1,1015.4,0.0,,
2020-04-25 22:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,10,0.5,16093,4572,False,24.4,10.6,1016.4,0.0,,
2020-04-25 23:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,360,0.5,16093,4267,False,23.3,10.6,1016.4,0.0,0.3,
2020-04-26 00:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,40,0.5,16093,3353,False,22.2,11.1,1016.3,0.0,,
2020-04-26 01:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,10,0.5,16093,2743,False,20.0,14.4,1017.4,0.3,,
2020-04-26 02:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,20,0.5,16093,,False,20.0,14.4,,0.0,,
2020-04-26 03:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,360,0.5,16093,3658,False,20.0,14.0,,,,
2020-04-26 04:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,10,0.5,16093,3353,False,20.0,13.3,1020.0,0.0,,
2020-04-26 05:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,,,True,,,,,,1.0
2020-04-26 06:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,360,0.5,16093,3353,False,18.9,12.8,1020.6,0.0,,
2020-04-26 07:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,360,0.5,16093,,False,17.8,12.8,1020.2,0.0,,
2020-04-26 08:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,360,0.5,16093,,False,16.7,12.8,1020.8,0.0,,
2020-04-26 09:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,16093,3353,False,17.2,12.2,1021.2,0.0,,
2020-04-26 10:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,16093,,False,16.7,12.8,1021.2,0.0,,
2020-04-26 11:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,50,0.5,16093,,False,17.2,12.8,1021.4,0.0,,1.0
2020-04-26 12:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,50,0.5,16093,,False,19.4,12.2,1022.5,0.0,,
2020-04-26 13:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,80,0.5,16093,,False,22.2,11.7,1023.0,0.0,,
2020-04-26 14:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,70,0.5,16093,,False,24.4,8.3,1023.3,0.0,,
2020-04-26 15:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,50,0.5,16093,,False,26.1,8.9,1023.5,0.0,,
2020-04-26 16:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,90,0.5,16093,,False,26.7,7.8,1023.2,0.0,,
2020-04-26 17:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,80,0.5,16093,,False,27.8,7.2,1022.9,0.0,,
2020-04-26 18:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,80,0.5,16093,,False,28.3,7.2,1022.4,0.0,,
2020-04-26 19:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,100,0.5,16093,,False,28.3,6.1,1021.7,0.0,,
2020-04-26 20:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,16093,,False,28.9,6.1,1020.7,0.0,,
2020-04-26 21:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,60,0.5,16093,,False,29.4,5.6,1020.1,0.0,,
2020-04-26 22:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,50,0.5,16093,,False,29.4,6.1,1019.9,0.0,,
2020-04-26 23:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,110,0.5,16093,7620,False,27.8,8.3,1019.6,0.0,,
2020-04-27 00:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,120,0.5,16093,7620,False,25.0,10.0,1019.6,0.0,,
2020-04-27 01:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,150,0.5,16093,,False,22.8,10.6,,,,
2020-04-27 02:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,150,0.5,16093,,False,21.7,12.8,1020.5,0.0,,
2020-04-27 03:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,160,0.5,16093,,False,20.0,13.3,1020.8,0.0,,
2020-04-27 04:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,140,0.5,16093,,False,18.9,13.3,1020.7,0.0,,
2020-04-27 05:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,,,True,,,,,,0.0
2020-04-27 06:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,130,0.5,16093,,False,17.8,13.9,1020.4,0.0,,
2020-04-27 07:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,16093,,False,17.8,13.9,1020.4,0.0,,
2020-04-27 08:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,16093,,False,17.8,13.9,1021.0,0.0,,
2020-04-27 09:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,16093,,False,16.7,13.3,1020.9,0.0,,
2020-04-27 10:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,16093,,False,17.2,13.9,1020.9,0.0,,
2020-04-27 11:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,110,0.5,16093,,False,16.7,13.9,1021.1,0.0,,
2020-04-27 12:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,110,0.5,16093,,False,20.0,15.6,1020.9,0.0,,
2020-04-27 13:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,120,0.5,16093,,False,23.3,15.6,1020.8,0.0,,
2020-04-27 14:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,160,0.5,16093,,False,25.6,15.6,1020.7,0.0,,
2020-04-27 15:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,160,0.5,16093,,False,27.2,15.6,1021.0,0.0,,
2020-04-27 16:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,140,0.5,16093,,False,27.8,16.1,1020.7,0.0,,
2020-04-27 17:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,150,0.5,16093,,False,28.3,15.0,1020.2,0.0,,
2020-04-27 18:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,160,0.5,16093,7620,False,27.8,15.6,1019.8,0.0,,
2020-04-27 19:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,150,0.5,16093,7620,False,27.8,16.1,1019.2,0.0,,
2020-04-27 20:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,140,0.5,16093,7620,False,27.2,16.1,1018.7,0.0,,
2020-04-27 21:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,150,0.5,16093,1280,False,26.7,16.1,1018.5,0.0,,
2020-04-27 22:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,150,0.5,16093,7620,False,26.7,16.1,1018.1,0.0,,
2020-04-27 23:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,140,0.5,16093,,False,25.6,17.2,1017.8,0.0,,
2020-04-28 00:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,150,0.5,16093,,False,24.4,17.2,1017.2,0.0,,
2020-04-28 01:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,140,0.5,16093,,False,23.3,17.8,1017.4,0.0,,
2020-04-28 02:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,140,0.5,16093,853,False,23.3,18.3,,,,
2020-04-28 03:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,150,0.5,16093,7620,False,23.3,19.4,1017.6,0.0,,
2020-04-28 04:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,160,0.5,16093,853,False,23.9,19.4,,,,
2020-04-28 05:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,,,True,,,,,,0.0
2020-04-28 06:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,170,0.5,16093,1158,False,23.9,20.6,1017.0,0.0,,
2020-04-28 07:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,170,0.5,16093,488,False,23.9,20.6,,,,
2020-04-28 08:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,140,0.5,16093,427,False,23.9,21.1,1016.2,0.0,,
2020-04-28 09:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,140,0.5,16093,732,False,23.3,21.1,1015.0,0.0,,
2020-04-28 10:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,150,0.5,16093,671,False,24.0,22.0,,,,
2020-04-28 11:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,140,0.5,14484,274,False,23.9,21.7,,,,
2020-04-28 12:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,150,0.5,14484,274,False,25.0,22.2,1014.7,0.0,,
2020-04-28 13:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,160,0.5,14484,305,False,25.0,22.2,,,,
2020-04-28 14:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,160,0.5,14484,396,False,26.1,22.8,1015.7,0.0,,
2020-04-28 15:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,160,0.5,14484,457,False,27.2,22.8,,,,
2020-04-28 16:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,180,0.5,12875,610,False,27.2,22.8,1014.8,0.0,,
2020-04-28 17:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,180,0.5,12875,610,False,27.2,22.8,,,,
2020-04-28 18:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,180,0.5,12875,610,False,26.7,22.8,,,,
2020-04-28 19:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,150,0.5,9656,2743,False,25.6,23.3,1013.2,1.5,,
2020-04-28 20:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,160,0.5,9656,1097,False,25.6,23.9,,0.0,,
2020-04-28 21:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,210,0.5,11265,3048,False,26.1,23.9,,0.2,,
2020-04-28 22:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,190,0.5,14484,732,False,29.4,23.3,1010.4,0.0,,
2020-04-28 23:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,190,0.5,14484,7620,False,28.0,23.0,,,,
2020-04-29 00:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,180,0.5,12875,610,False,26.7,22.8,1011.2,0.0,,
2020-04-29 01:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,170,0.5,16093,853,False,26.1,22.8,1011.5,0.0,,
2020-04-29 02:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,170,0.5,16093,427,False,26.1,23.3,,,,
2020-04-29 03:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,160,0.5,16093,396,False,26.1,23.3,1011.5,0.0,,
2020-04-29 04:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,180,0.5,14484,366,False,26.1,23.3,1011.7,0.0,,
2020-04-29 05:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,,,True,,,,,,3.0
2020-04-29 06:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,180,0.5,14484,335,False,25.6,23.3,1010.5,0.0,,
2020-04-29 07:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,180,0.5,12875,427,False,25.6,23.3,1009.6,0.0,,
2020-04-29 08:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,180,0.5,12875,427,False,26.1,23.3,1009.6,0.0,,
2020-04-29 09:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,330,0.5,12875,427,False,26.1,23.3,1012.3,0.0,,
2020-04-29 10:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,360,0.5,4828,853,False,18.0,17.0,,,,
2020-04-29 11:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,80,0.5,14484,244,False,17.8,16.1,,1.0,,
2020-04-29 12:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,190,0.5,16093,366,False,17.2,15.6,,0.2,,
2020-04-29 13:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,160,0.5,16093,3048,False,17.8,16.1,,1.5,,
2020-04-29 14:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,340,0.5,16093,4267,False,17.8,16.1,,0.2,,
2020-04-29 15:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,330,0.5,16093,7620,False,18.9,17.2,1016.9,0.0,,
2020-04-29 16:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,350,0.5,16093,7620,False,19.4,16.7,,,,
2020-04-29 17:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,360,0.5,16093,7620,False,23.3,16.7,1017.7,0.0,2.3,
2020-04-29 18:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,340,0.5,16093,7620,False,25.0,16.1,1017.0,0.0,,
2020-04-29 19:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,340,0.5,16093,7620,False,26.7,14.4,1016.1,0.0,,
